adopt,qsale,gprod
Non-adopter,800,821.33355712890625
Adopter,650,1871.4921875
Adopter,650,371.52081298828125
Adopter,2200,3649.619384765625
Non-adopter,900,708.498046875
Non-adopter,900,326.3359375
Non-adopter,1200,1265.51904296875
Adopter,2160,542.9796142578125
Adopter,2160,231.45701599121094
Adopter,1000,171.91046142578125
Adopter,864,1353.9576416015625
Adopter,864,1039.8076171875
Adopter,2000,223.67649841308594
Adopter,2150,3904.6396484375
Adopter,2150,453.81219482421875
Non-adopter,900,422.0336608886719
Adopter,1400,2166.86572265625
Adopter,1400,783.02947998046875
Adopter,1800,1646.6375732421875
Adopter,650,1385.8756103515625
Adopter,650,1842.417236328125
Non-adopter,2000,3229.537109375
Adopter,1250,2568.393798828125
Adopter,1250,2655.8994140625
Adopter,800,1210.125
Adopter,1850,4142.62744140625
Non-adopter,300,867.01470947265625
Adopter,780,433.69384765625
Adopter,780,898.201904296875
Non-adopter,2000,1568.138427734375
Adopter,1000,1505.7705078125
Adopter,1000,140.8634033203125
Adopter,800,1471.77490234375
Adopter,750,292.22607421875
Adopter,750,292.0673522949219
Adopter,1000,1221.2398681640625
Adopter,2520,3346.288330078125
Adopter,2520,3004.908203125
Non-adopter,2000,2204.934814453125
Adopter,780,232.24636840820312
Non-adopter,780,538.90338134765625
Non-adopter,500,610.23675537109375
Adopter,1300,1230.424072265625
Adopter,1300,896.07659912109375
Adopter,2500,4386.88134765625
Adopter,2500,4125.490234375
Non-adopter,1200,872.313232421875
Adopter,700,974.64031982421875
Adopter,700,179.22146606445312
Non-adopter,700,273.1240234375
Adopter,700,714.2186279296875
Adopter,700,1626.836181640625
Adopter,900,1291.284423828125
Adopter,1400,1864.2276611328125
Adopter,1400,1607.7298583984375
Non-adopter,1600,1077.558349609375
Adopter,1400,483.36932373046875
Adopter,1400,1644.6314697265625
Adopter,800,500.1662292480469
Adopter,1800,2862.15576171875
Adopter,1800,3075.0771484375
Non-adopter,600,854.72821044921875
Adopter,840,1481.048828125
Adopter,840,601.54925537109375
Non-adopter,1600,160.94549560546875
Adopter,700,1756.551025390625
Adopter,700,287.8381652832031
Adopter,900,1754.2769775390625
Adopter,1680,307.9150085449219
Adopter,1680,2059.9052734375
Adopter,1600,2173.898681640625
Adopter,1800,3136.132568359375
Adopter,1800,596.810546875
Non-adopter,1800,725.21075439453125
Adopter,1680,1657.8734130859375
Adopter,1680,3399.510986328125
Non-adopter,1600,1958.206787109375
Adopter,710,1732.64306640625
Adopter,710,189.34495544433594
Non-adopter,600,913.8115234375
Adopter,840,1738.1826171875
Non-adopter,840,838.2677001953125
Non-adopter,2000,2511.424072265625
Adopter,780,596.28662109375
Adopter,780,374.19598388671875
Non-adopter,2000,1631.8070068359375
Adopter,2000,875.0899658203125
Non-adopter,2000,3286.76953125
Adopter,1000,756.21649169921875
Adopter,1400,2029.2750244140625
Adopter,1400,633.727783203125
Adopter,2000,3107.26318359375
Adopter,700,729.36322021484375
Adopter,700,1018.736083984375
Non-adopter,2000,611.2457275390625
Adopter,830,1003.9793701171875
Adopter,830,1047.74267578125
Non-adopter,1600,1649.4503173828125
Adopter,780,545.30908203125
Adopter,780,1561.657470703125
Adopter,2000,2861.2421875
Adopter,700,1100.1290283203125
Adopter,700,1474.7027587890625
Adopter,900,817.2802734375
Adopter,780,1647.9951171875
Adopter,780,377.01873779296875
Non-adopter,600,953.02490234375
Adopter,1680,1555.7457275390625
Adopter,1680,1981.3348388671875
Non-adopter,700,647.139404296875
Adopter,2520,4215.80419921875
Non-adopter,2000,545.032470703125
Adopter,900,767.83636474609375
Adopter,900,1677.771728515625
Adopter,1000,224.62045288085938
Adopter,1680,405.17218017578125
Adopter,1680,969.23089599609375
Non-adopter,300,309.9123840332031
Adopter,900,1455.2947998046875
Adopter,900,1596.8272705078125
Adopter,1600,1560.856689453125
Adopter,840,1276.457763671875
Adopter,840,1629.0068359375
Non-adopter,1800,1427.541748046875
Adopter,835,1121.1187744140625
Adopter,835,107.74586486816406
Adopter,1600,793.0013427734375
Adopter,1400,2778.399169921875
Adopter,1400,1215.365234375
Non-adopter,1600,384.9082336425781
Adopter,1450,1132.7198486328125
Adopter,1450,3360.142578125
Adopter,2310,4010.36572265625
Adopter,2800,2807.700439453125
Adopter,2800,1482.83984375
Adopter,3150,1527.04931640625
Adopter,700,1340.4063720703125
Adopter,700,1599.9376220703125
Adopter,1000,1525.0625
Adopter,1700,994.7535400390625
Adopter,1700,3410.90869140625
Non-adopter,1500,1570.098388671875
Adopter,1680,3743.97119140625
Adopter,1680,3623.44287109375
Adopter,900,2943.220458984375
Adopter,770,905.96923828125
Adopter,770,760.419677734375
Non-adopter,700,916.2518310546875
Adopter,1600,1541.7646484375
Adopter,1600,1591.2242431640625
Adopter,900,1471.7198486328125
Adopter,1800,465.3126220703125
Adopter,1800,2024.78662109375
Adopter,0,2409.061279296875
Adopter,1800,1802.5250244140625
Adopter,1800,1300.871826171875
Non-adopter,462,664.78094482421875
Adopter,1680,3168.921875
Adopter,1680,1389.9488525390625
Adopter,3000,1433.4193115234375
Adopter,780,816.40985107421875
Adopter,780,265.98944091796875
Non-adopter,750,1328.45751953125
Adopter,1800,3199.027587890625
Adopter,1800,2286.61865234375
Adopter,1300,2339.714599609375
Adopter,800,1392.253173828125
Adopter,800,449.6517028808594
Adopter,3150,3205.31591796875
Adopter,1800,202.62034606933594
Adopter,1800,2866.6806640625
Adopter,900,485.87103271484375
Adopter,1800,2846.963623046875
Adopter,1800,692.87847900390625
Adopter,1588,2146.96435546875
Adopter,1588,1599.4752197265625
Non-adopter,1200,798.87994384765625
Adopter,1100,2245.85693359375
Adopter,1100,458.66375732421875
Non-adopter,0,515.13543701171875
Adopter,800,1454.836669921875
Adopter,800,752.23980712890625
Adopter,700,3164.944580078125
Adopter,1400,1749.878173828125
Adopter,1400,2995.939208984375
Non-adopter,1890,1085.33642578125
Adopter,780,1539.208984375
Adopter,780,512.705078125
Non-adopter,900,1096.94482421875
Adopter,700,1143.9969482421875
Adopter,700,1190.211181640625
Non-adopter,2940,3277.4970703125
Adopter,2700,825.56951904296875
Adopter,2700,311.79510498046875
Adopter,0,4831.41015625
Adopter,2800,2843.639404296875
Adopter,0,670.4927978515625
Adopter,700,849.1861572265625
Adopter,700,353.21990966796875
Adopter,1000,200.26690673828125
Adopter,700,1735.7181396484375
Adopter,700,1317.5726318359375
Adopter,700,362.5740661621094
Adopter,700,468.23681640625
Adopter,1080,3656.625732421875
Adopter,1800,715.5203857421875
Adopter,1800,1224.06201171875
Adopter,2940,4500.83642578125
Adopter,600,1051.0020751953125
Adopter,600,1639.6212158203125
Non-adopter,1000,532.5408935546875
Adopter,600,1368.7442626953125
Adopter,600,1883.84765625
Non-adopter,945,899.53436279296875
Adopter,900,1269.707275390625
Adopter,900,1556.7974853515625
Adopter,0,3138.97802734375
Adopter,600,1361.09716796875
Adopter,600,1593.3843994140625
Non-adopter,1680,1240.453857421875
Adopter,700,1819.7972412109375
Adopter,700,490.3902282714844
Adopter,2394,662.23748779296875
Adopter,600,855.53765869140625
Adopter,600,824.63714599609375
Non-adopter,2100,584.8790283203125
Adopter,700,1854.6890869140625
Adopter,700,1801.260986328125
Non-adopter,1050,196.16554260253906
Adopter,500,687.27838134765625
Adopter,500,747.45526123046875
Non-adopter,2226,3236.88623046875
Adopter,650,1490.9498291015625
Adopter,650,777.13427734375
Adopter,0,4820.75
Adopter,800,679.1563720703125
Adopter,800,531.92572021484375
Adopter,0,1848.086181640625
Adopter,700,1033.4696044921875
Adopter,700,552.72564697265625
Non-adopter,942,275.2031555175781
Adopter,900,3494.4384765625
Adopter,900,883.82904052734375
Adopter,840,519.8388671875
Adopter,500,127.1203842163086
Adopter,500,482.2557067871094
Adopter,1008,2455.1962890625
Adopter,700,786.0107421875
Adopter,700,1067.31982421875
Non-adopter,0,1677.41650390625
Adopter,700,733.22369384765625
Adopter,700,1122.6861572265625
Non-adopter,585,786.908203125
Adopter,700,1811.0943603515625
Adopter,700,1907.14697265625
Adopter,2226,1567.1375732421875
Adopter,700,1379.09716796875
Adopter,700,1445.4700927734375
Adopter,1554,827.410400390625
Adopter,700,137.0650177001953
Adopter,700,1558.992919921875
Non-adopter,900,940.87506103515625
Adopter,655,626.39239501953125
Adopter,655,1180.27587890625
Adopter,1500,3450.51708984375
Adopter,655,1683.060302734375
Adopter,655,1085.36474609375
Non-adopter,1000,228.99009704589844
Adopter,2700,954.76776123046875
Adopter,2700,3719.79736328125
Adopter,2100,4014.87451171875
Adopter,1680,719.49359130859375
Adopter,1680,550.7073974609375
Adopter,0,2094.8828125
Adopter,650,1510.209228515625
Adopter,650,451.1809387207031
Adopter,0,415.7936706542969
Adopter,550,354.09783935546875
Adopter,550,1308.9476318359375
Adopter,2226,1801.570556640625
Adopter,950,2271.50244140625
Adopter,950,2456.579833984375
Adopter,800,1736.62060546875
Adopter,800,395.31427001953125
Adopter,500,1329.75341796875
Adopter,700,1026.6490478515625
Adopter,700,1373.789306640625
Adopter,0,1827.0035400390625
Adopter,1670,2940.264892578125
Adopter,1670,928.47235107421875
Adopter,1050,1032.7442626953125
Adopter,700,1720.2017822265625
Adopter,700,1000.70947265625
Non-adopter,2456,2788.10107421875
Adopter,828,1552.852783203125
Adopter,828,994.0299072265625
Adopter,1680,860.06158447265625
Adopter,703.79998779296875,1698.3192138671875
Adopter,703.79998779296875,1806.1080322265625
Non-adopter,0,592.62750244140625
Adopter,750,1309.8731689453125
Adopter,750,1000.5047607421875
Adopter,1764,361.1485290527344
Adopter,1000,2639.3837890625
Adopter,1000,2838.778564453125
Adopter,1000,2816.154541015625
Adopter,828,882.24871826171875
Adopter,828,383.7169189453125
Non-adopter,0,350.21014404296875
Adopter,1656,240.41049194335938
Adopter,1656,1685.661865234375
Adopter,0,3701.677734375
Adopter,650,479.8482666015625
Adopter,650,976.0980224609375
Non-adopter,0,235.9217987060547
Adopter,828,1644.2408447265625
Adopter,828,947.67962646484375
Non-adopter,2100,509.6463928222656
Adopter,1560,3638.8828125
Adopter,1560,467.2895812988281
Non-adopter,1050,620.16778564453125
Adopter,742,1091.22705078125
Adopter,742,1766.1925048828125
Adopter,900,1559.6470947265625
Adopter,650,637.94293212890625
Adopter,650,862.85400390625
Adopter,1260,2620.24267578125
Adopter,2000,2711.84228515625
Adopter,2000,349.828857421875
Non-adopter,2160,309.16546630859375
Adopter,2300,347.7098693847656
Adopter,2300,1787.514892578125
Non-adopter,2000,2337.1591796875
Adopter,2500,502.903076171875
Adopter,1000,1550.4735107421875
Adopter,0,657.0286865234375
Non-adopter,0,257.4917907714844
Adopter,0,4227.77490234375
Adopter,1680,2276.1025390625
Adopter,1680,1280.0135498046875
Adopter,1000,3317.41162109375
Adopter,1800,705.82537841796875
Adopter,1800,1687.0694580078125
Non-adopter,756,1057.3768310546875
Adopter,1800,1385.07177734375
Adopter,1800,2175.5009765625
Non-adopter,0,1995.7431640625
Non-adopter,564,1511.222900390625
Adopter,600,1135.2467041015625
Adopter,600,1089.3890380859375
Non-adopter,500,162.040771484375
Adopter,1700,3605.795654296875
Adopter,1700,509.79400634765625
Adopter,1000,1053.4849853515625
Adopter,800,526.42645263671875
Adopter,800,1170.3817138671875
Non-adopter,1680,1239.215087890625
Adopter,2600,2530.421630859375
Adopter,2600,1264.831298828125
Adopter,1000,541.59954833984375
Adopter,1500,3395.99658203125
Non-adopter,1500,1165.0233154296875
Non-adopter,1890,538.60986328125
Adopter,0,371.2720642089844
Adopter,0,1264.8905029296875
Adopter,1050,1192.4718017578125
Adopter,1800,1218.323974609375
Adopter,1800,1763.18115234375
Adopter,2100,3413.877685546875
Adopter,0,1497.728515625
Non-adopter,0,390.96990966796875
Adopter,0,1736.137451171875
Adopter,0,462.5248107910156
Adopter,1554,2250.23486328125
Adopter,760,199.2671356201172
Adopter,760,497.76324462890625
Non-adopter,2226,1809.983642578125
Adopter,2500,2765.073974609375
Adopter,2500,2276.9599609375
Adopter,1890,2192.651611328125
Adopter,850,971.4205322265625
Adopter,850,1777.369873046875
Adopter,2184,1645.0545654296875
Adopter,1680,2739.78173828125
Adopter,1680,1051.7889404296875
Non-adopter,1092,787.07281494140625
Adopter,1850,360.14971923828125
Adopter,1850,1065.039794921875
Adopter,3150,2533.372314453125
Adopter,1600,1263.3948974609375
Adopter,1600,1519.7376708984375
Non-adopter,0,1035.440185546875
Adopter,0,329.90869140625
Adopter,2226,2142.400390625
Adopter,1700,210.39486694335938
Non-adopter,1700,915.58917236328125
Adopter,0,420.0597839355469
Adopter,1800,1442.3609619140625
Adopter,1800,1714.3275146484375
Adopter,1050,1683.397705078125
Adopter,650,287.6993408203125
Adopter,650,1209.8111572265625
Non-adopter,1050,952.4180908203125
Adopter,1500,2087.171142578125
Adopter,1500,638.1400146484375
Non-adopter,2100,149.85720825195312
Adopter,1700,2053.106689453125
Adopter,1700,1295.470703125
Non-adopter,3150,463.77606201171875
Adopter,1800,628.331298828125
Adopter,1800,1579.514404296875
Non-adopter,1260,756.23724365234375
Adopter,750,1056.5810546875
Non-adopter,750,552.67474365234375
Non-adopter,1050,1021.7120361328125
Adopter,750,1067.0576171875
Adopter,750,1145.1236572265625
Non-adopter,0,119.7890853881836
Adopter,1700,3703.164794921875
Non-adopter,1700,1690.8067626953125
Adopter,2750,4289.2392578125
Adopter,2750,3711.321533203125
Adopter,1300,1977.692626953125
Adopter,800,1749.03271484375
Adopter,800,1019.901611328125
Adopter,1500,1387.6671142578125
Adopter,850,1346.21533203125
Adopter,850,1559.802490234375
Non-adopter,1175,1076.0096435546875
Adopter,1800,2416.970703125
Adopter,1800,2351.279052734375
Non-adopter,1470,718.9251708984375
Adopter,2800,4983.580078125
Adopter,2800,1259.3740234375
Adopter,0,1026.12109375
Adopter,1500,300.0523681640625
Adopter,1500,2883.55126953125
Adopter,1554,2096.25244140625
Adopter,826,1146.1666259765625
Adopter,826,1763.3792724609375
Adopter,1890,554.198486328125
Adopter,1800,1842.4521484375
Adopter,1800,1306.9151611328125
Adopter,0,771.106689453125
Adopter,700,925.2982177734375
Adopter,700,152.35545349121094
Adopter,1000,1687.065185546875
Adopter,810,1095.357177734375
Adopter,810,1891.9195556640625
Non-adopter,2100,1270.8375244140625
Adopter,1800,2977.157958984375
Adopter,1800,729.5369873046875
Adopter,500,1040.2205810546875
Adopter,1600,1693.67431640625
Adopter,1600,477.6385192871094
Non-adopter,2100,1891.88818359375
Adopter,750,433.0884094238281
Adopter,750,1492.307861328125
Adopter,1050,1447.2989501953125
Adopter,800,905.09014892578125
Adopter,800,1686.905029296875
Adopter,1050,838.0799560546875
Non-adopter,500,591.0679931640625
Non-adopter,500,633.46923828125
Non-adopter,400,1037.6343994140625
Non-adopter,400,853.60791015625
Non-adopter,2150,931.0255126953125
Non-adopter,500,2188.515625
Non-adopter,500,1320.1083984375
Non-adopter,2100,1338.7547607421875
Non-adopter,350,1926.2552490234375
Non-adopter,350,1095.736572265625
Non-adopter,1065,1005.7969360351562
Non-adopter,1600,223.9793243408203
Non-adopter,1600,1433.5516357421875
Non-adopter,1070,719.68853759765625
Non-adopter,500,896.90924072265625
Non-adopter,500,736.26873779296875
Non-adopter,2145,167.68655395507812
Non-adopter,1400,635.6832275390625
Non-adopter,1400,581.2314453125
Non-adopter,400,431.1419982910156
Non-adopter,400,469.66729736328125
Non-adopter,1600,809.5516357421875
Non-adopter,1600,1198.404052734375
Non-adopter,3225,1930.1890869140625
Non-adopter,1000,1722.895263671875
Non-adopter,1000,528.46820068359375
Non-adopter,2140,1968.64111328125
Non-adopter,1300,1678.6834716796875
Non-adopter,1300,2116.15576171875
Non-adopter,1070,640.8927001953125
Non-adopter,1200,2022.1295166015625
Non-adopter,1200,1406.0289306640625
Non-adopter,1700,1800.7528076171875
Non-adopter,1900,1197.2520751953125
Non-adopter,1275,1428.782470703125
Non-adopter,550,661.98175048828125
Non-adopter,550,1615.998779296875
Non-adopter,1070,704.01202392578125
Non-adopter,1200,3053.372802734375
Non-adopter,1200,3216.18505859375
Non-adopter,2100,1203.333251953125
Non-adopter,500,1216.037841796875
Non-adopter,500,945.98065185546875
Non-adopter,750,1381.77880859375
Non-adopter,750,387.935302734375
Non-adopter,0,710.65130615234375
Non-adopter,500,965.364013671875
Non-adopter,500,482.38153076171875
Non-adopter,1070,529.88909912109375
Non-adopter,500,1095.3380126953125
Non-adopter,500,664.594482421875
Non-adopter,2140,882.6353759765625
Non-adopter,850,1697.36962890625
Non-adopter,850,1131.5108642578125
Non-adopter,0,1244.2392578125
Non-adopter,1300,2568.9267578125
Non-adopter,1300,1944.591064453125
Non-adopter,3210,1045.177490234375
Non-adopter,1400,2398.70947265625
Non-adopter,1400,1851.0595703125
Non-adopter,2150,523.24267578125
Non-adopter,900,371.2599792480469
Non-adopter,900,1325.4234619140625
Non-adopter,3225,1052.9798583984375
Non-adopter,2600,2919.0947265625
Non-adopter,2600,1779.963623046875
Non-adopter,3210,259.3504333496094
Non-adopter,2500,1293.94140625
Non-adopter,500,157.07376098632812
Non-adopter,500,442.6039733886719
Non-adopter,1280,2336.963623046875
Non-adopter,1700,1532.6409912109375
Non-adopter,1700,2651.689208984375
Non-adopter,1070,397.17059326171875
Non-adopter,400,645.234130859375
Non-adopter,400,1088.3106689453125
Non-adopter,300,567.73150634765625
Non-adopter,300,1050.13916015625
Non-adopter,1070,546.5777587890625
Non-adopter,650,2103.056396484375
Non-adopter,650,3342.294921875
Adopter,2400,3820.25244140625
Non-adopter,0,508.6795654296875
Non-adopter,0,1281.3447265625
Non-adopter,1200,3351.96875
Non-adopter,1200,441.28948974609375
Non-adopter,1500,2494.95703125
Non-adopter,1500,3403.80322265625
Non-adopter,700,408.03167724609375
Non-adopter,700,2059.88623046875
Non-adopter,3200,3400.56201171875
Non-adopter,3200,600.282958984375
Adopter,2600,4960.55712890625
Non-adopter,1200,2064.558837890625
Non-adopter,1200,932.1602783203125
Adopter,1250,2698.16943359375
Non-adopter,2500,1848.647216796875
Non-adopter,2500,695.39093017578125
Non-adopter,1500,689.00579833984375
Non-adopter,1500,1751.5411376953125
Adopter,1200,4476.06103515625
Non-adopter,1500,452.08197021484375
Non-adopter,1500,3340.361328125
Non-adopter,1900,683.590576171875
Non-adopter,1900,2583.179443359375
Adopter,1400,2364.22265625
Non-adopter,2600,2206.8935546875
Non-adopter,2600,1969.74267578125
Adopter,2200,3180.58447265625
Non-adopter,2300,934.78662109375
Non-adopter,2300,758.63677978515625
Adopter,2000,3934.75146484375
Non-adopter,700,283.7742004394531
Non-adopter,700,766.13262939453125
Adopter,1500,4328.85009765625
Non-adopter,2100,1167.6749267578125
Non-adopter,2100,2025.628173828125
Adopter,2000,3842.000244140625
Adopter,2000,1776.02783203125
Adopter,1500,999.417724609375
Non-adopter,0,4075.58740234375
Non-adopter,0,923.163818359375
Adopter,2200,2643.9140625
Adopter,800,2214.538330078125
Non-adopter,1300,922.30987548828125
Non-adopter,1300,1773.755126953125
Adopter,1800,2514.981689453125
Adopter,3500,1013.7682495117188
Adopter,3500,2289.66455078125
Adopter,2000,2583.37451171875
Adopter,1200,2905.9287109375
Non-adopter,2500,2031.65869140625
Non-adopter,2500,2040.2672119140625
Adopter,625,1286.9271240234375
Adopter,3600,1934.0289306640625
Adopter,1250,2161.0380859375
Non-adopter,0,2145.681884765625
Non-adopter,0,887.79541015625
Adopter,2000,1541.38671875
Adopter,700,1805.5118408203125
Adopter,700,1864.37744140625
Adopter,1150,1073.6849365234375
Adopter,1850,2988.32861328125
Adopter,1850,1711.4783935546875
Non-adopter,2100,2690.993896484375
Adopter,3600,4576.35791015625
Adopter,3600,909.9190673828125
Adopter,3600,406.7055358886719
Adopter,2000,4520.302734375
Adopter,2850,4068.97509765625
Adopter,750,1072.388671875
Adopter,750,130.9232940673828
Non-adopter,1700,2012.7442626953125
Adopter,3500,3211.115234375
Adopter,3500,419.94708251953125
Adopter,1700,4378.53173828125
Adopter,3700,2322.71142578125
Non-adopter,0,142.7788543701172
Adopter,3600,2813.50830078125
Adopter,3600,1695.3447265625
Adopter,600,2294.692626953125
Non-adopter,700,2133.61572265625
Non-adopter,700,1659.5811767578125
Non-adopter,1000,470.33648681640625
Non-adopter,1000,1564.3343505859375
Non-adopter,1280,1115.050537109375
Adopter,700,512.18927001953125
Adopter,700,713.4346923828125
Non-adopter,1070,422.2474060058594
Non-adopter,1300,2024.130615234375
Non-adopter,1300,1975.510009765625
Non-adopter,1700,1471.663818359375
Adopter,1700,3720.792724609375
Adopter,1700,500.6923828125
Non-adopter,2140,1998.4927978515625
Non-adopter,450,694.60931396484375
Non-adopter,450,865.0194091796875
Non-adopter,450,912.2867431640625
Non-adopter,450,969.203857421875
Non-adopter,2150,961.31341552734375
Adopter,2800,4993.0126953125
Adopter,2800,3729.71337890625
Non-adopter,1250,483.4203186035156
Adopter,2900,3827.1552734375
Adopter,2900,3384.8544921875
Non-adopter,550,609.277587890625
Non-adopter,550,395.25274658203125
Adopter,400,1291.394287109375
Adopter,1650,1122.4951171875
Adopter,1650,1603.214599609375
Adopter,500,2708.621337890625
Adopter,2890,4894.3828125
Adopter,2890,338.93487548828125
Adopter,950,2773.326171875
Adopter,2500,1815.549560546875
Adopter,2500,943.20538330078125
Adopter,850,327.0226745605469
Adopter,1200,3422.940185546875
Adopter,1200,1432.6143798828125
Adopter,400,362.5735168457031
Adopter,2900,4997.88623046875
Adopter,1200,684.8797607421875
Adopter,1200,2637
Adopter,1100,951.43560791015625
Adopter,1900,556.31024169921875
Adopter,1900,2466.72900390625
Adopter,850,1802.34326171875
Adopter,2700,3717.642333984375
Adopter,2700,4616.8984375
Adopter,1250,506.81292724609375
Adopter,1300,3363.17919921875
Adopter,1300,1047.74853515625
Adopter,2150,2273.49365234375
Non-adopter,700,1408.750244140625
Adopter,700,3533.93994140625
Adopter,1175,1171.287841796875
Adopter,2400,1138.2501220703125
Adopter,2400,1727.2467041015625
Adopter,900,179.40110778808594
Adopter,2560,1949.561767578125
Adopter,2560,2635.212158203125
Adopter,1950,2195.99169921875
Adopter,2500,2158.57666015625
Adopter,950,1030.3089599609375
Adopter,3200,3132.32958984375
Adopter,1200,4350.47314453125
Adopter,2000,1703.0576171875
Adopter,2250,3850.73876953125
Adopter,1500,3017.268798828125
Non-adopter,1320,3665.91357421875
Non-adopter,1320,1111.7979736328125
Adopter,2050,726.49859619140625
Non-adopter,3500,1324.501953125
Non-adopter,3500,1530.5794677734375
Adopter,700,1731.6689453125
Non-adopter,1450,1896.30908203125
Non-adopter,1450,1838.2806396484375
Non-adopter,950,1384.9547119140625
Non-adopter,1900,2470.7451171875
Non-adopter,1900,2550.858642578125
Adopter,1150,2175.55712890625
Non-adopter,2500,1886.4954833984375
Non-adopter,2500,698.13592529296875
Adopter,275,1509.562255859375
Non-adopter,1400,2001.8558349609375
Non-adopter,1400,1081.392578125
Non-adopter,1300,851.41363525390625
Non-adopter,1300,1989.5372314453125
Adopter,3300,549.13287353515625
Adopter,3300,2871.0244140625
Adopter,400,517.1729736328125
Non-adopter,3300,320.92498779296875
Non-adopter,3300,3019.735107421875
Adopter,1300,4087.5654296875
Non-adopter,1500,589.98016357421875
Non-adopter,1500,451.27667236328125
Adopter,1500,2423.12646484375
Adopter,1700,1158.0902099609375
Non-adopter,1400,841.2371826171875
Non-adopter,1400,1175.0921630859375
Adopter,1500,4843.3623046875
Non-adopter,2400,2507.7646484375
Non-adopter,2400,1795.4599609375
Adopter,600,2330.134521484375
Non-adopter,1600,2081.572998046875
Non-adopter,1600,2136.54248046875
Adopter,2140,1767.6004638671875
Non-adopter,2500,347.9124755859375
Non-adopter,2500,545.9085693359375
Adopter,2300,3051.62451171875
Non-adopter,700,545.86688232421875
Non-adopter,700,696.80242919921875
Adopter,1900,2650.26904296875
Non-adopter,800,326.6992492675781
Non-adopter,800,564.24237060546875
Non-adopter,1500,1690.9324951171875
Non-adopter,1500,262.4130554199219
Adopter,1400,1352.587646484375
Non-adopter,800,934.75823974609375
Non-adopter,800,743.239501953125
Adopter,1500,354.6230163574219
Adopter,1500,4437.70947265625
Adopter,1500,2163.876953125
Adopter,3650,1546.61572265625
Non-adopter,1500,1555.332763671875
Non-adopter,1500,755.38427734375
Adopter,550,273.5551452636719
Non-adopter,2300,470.9996337890625
Non-adopter,2300,911.3743896484375
Adopter,1175,3269.721435546875
Non-adopter,2500,652.9075927734375
Non-adopter,2500,1621.055908203125
Adopter,1200,4008.964599609375
Non-adopter,2200,400.43756103515625
Non-adopter,2200,1100.83544921875
Non-adopter,2300,965.23114013671875
Non-adopter,2300,2537.18310546875
Non-adopter,1200,1510.0096435546875
Non-adopter,1200,1305.2633056640625
Non-adopter,1300,1262.6917724609375
Non-adopter,1300,1859.6258544921875
Adopter,3800,3972.675537109375
Adopter,1075,1723.64697265625
Non-adopter,1500,1244.892822265625
Non-adopter,1500,653.2667236328125
Adopter,400,894.1611328125
Adopter,2600,4773.83984375
Adopter,900,1340.0909423828125
Non-adopter,1400,2553.86083984375
Non-adopter,1400,2003.77392578125
Non-adopter,3215,2495.3994140625
Non-adopter,1300,1284.2528076171875
Non-adopter,1300,852.0015869140625
Non-adopter,1070,796.1630859375
Adopter,1400,1462.6292724609375
Adopter,1400,2770.07861328125
Non-adopter,2150,313.92584228515625
Non-adopter,600,278.288818359375
Non-adopter,600,382.6694030761719
Non-adopter,1065,435.8388977050781
Non-adopter,650,403.7237548828125
Non-adopter,650,215.6185302734375
Non-adopter,3210,1819.3251953125
Adopter,1400,3888.2548828125
Adopter,1400,3689.164306640625
Non-adopter,2150,701.840576171875
Non-adopter,600,1252.0418701171875
Non-adopter,600,1499.1181640625
Adopter,1070,1245.7060546875
Non-adopter,900,997.3951416015625
Non-adopter,900,226.66171264648438
Non-adopter,2135,1345.6282958984375
Adopter,850,1226.111572265625
Adopter,850,1435.5765380859375
Non-adopter,3220,1981.866943359375
Adopter,700,1778.7177734375
Adopter,700,862.981689453125
Non-adopter,1065,348.4380187988281
Non-adopter,600,1742.810791015625
Non-adopter,600,1401.4881591796875
Non-adopter,500,359.7148132324219
Non-adopter,500,730.834228515625
Non-adopter,1070,136.1275177001953
Adopter,700,1332.68603515625
Adopter,700,386.4019775390625
Non-adopter,2140,1484.4725341796875
Adopter,780,1054.646728515625
Adopter,780,2870.463623046875
Non-adopter,650,533.61395263671875
Non-adopter,650,1661.12744140625
Non-adopter,1070,160.13925170898438
Non-adopter,1450,2554.130615234375
Non-adopter,1450,3121.755615234375
Non-adopter,2150,202.42970275878906
Adopter,1560,3613.7548828125
Adopter,1560,1963.6097412109375
Non-adopter,2140,944.779296875
Non-adopter,700,261.5447692871094
Non-adopter,700,2186.527099609375
Non-adopter,3220,1739.6884765625
Non-adopter,680,658.935791015625
Non-adopter,680,2159.6318359375
Non-adopter,2165,2109.994873046875
Non-adopter,900,164.34829711914062
Non-adopter,900,617.80914306640625
Non-adopter,1070,866.6490478515625
Adopter,1400,2899.2490234375
Non-adopter,2150,1216.0509033203125
Non-adopter,700,680.05718994140625
Non-adopter,700,173.14637756347656
Non-adopter,1070,672.0653076171875
Non-adopter,550,251.4345703125
Non-adopter,550,102.66951751708984
Non-adopter,2150,183.10263061523438
Adopter,1560,4801.28515625
Adopter,1560,3626.319580078125
Non-adopter,1065,1000.8008422851562
Adopter,1680,3077.12841796875
Adopter,1680,932.21929931640625
Non-adopter,1075,888.01519775390625
Non-adopter,600,638.748779296875
Non-adopter,600,2025.6497802734375
Non-adopter,1078,1066.180419921875
Adopter,2520,3529.361572265625
Adopter,2520,4756.91259765625
Non-adopter,2160,1046.0587158203125
Non-adopter,350,189.572509765625
Non-adopter,350,977.6064453125
Non-adopter,1075,867.86822509765625
Non-adopter,655,324.82110595703125
